name,genome_filename,protein_filename
phylodb_13024 Norovirus_Hu__GII.4__C00007904__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13024.fa
phylodb_13025 Norovirus_Hu__GII.4__C00007905__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13025.fa
phylodb_13026 Norovirus_Hu__GII.4__C00007915__2010__UK,,phylodb_1.076_taxsplit.ff/phylodb_13026.fa
phylodb_13027 Norovirus_Hu__GII.4__C00007916__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13027.fa
phylodb_13028 Norovirus_Hu__GII.4__C00007918__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13028.fa
phylodb_13029 Norovirus_Hu__GII.4__C00007927__2010__UK,,phylodb_1.076_taxsplit.ff/phylodb_13029.fa
phylodb_13030 Norovirus_Hu__GII.4__C00007928__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13030.fa
phylodb_13031 Norovirus_Hu__GII.4__C00007934__2010__UK,,phylodb_1.076_taxsplit.ff/phylodb_13031.fa
phylodb_13032 Norovirus_Hu__GII.4__C00007941__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13032.fa
phylodb_13033 Norovirus_Hu__GII.4__C00007952__2011__UK,,phylodb_1.076_taxsplit.ff/phylodb_13033.fa
phylodb_13034 Norovirus_Hu__GII.4__C03-2006__Munich__2006,,phylodb_1.076_taxsplit.ff/phylodb_13034.fa
phylodb_13035 Norovirus_Hu__GII.4__C1001__HCMC-VNM__2010,,phylodb_1.076_taxsplit.ff/phylodb_13035.fa
phylodb_13036 Norovirus_Hu__GII.4__C110__1978__GUF,,phylodb_1.076_taxsplit.ff/phylodb_13036.fa
phylodb_13037 Norovirus_Hu__GII.4__C127__GF__1978,,phylodb_1.076_taxsplit.ff/phylodb_13037.fa
phylodb_13038 Norovirus_Hu__GII.4__C17__Bonaberi__2009__Cameroon,,phylodb_1.076_taxsplit.ff/phylodb_13038.fa
phylodb_13039 Norovirus_Hu__GII.4__C2007__HCMC-VNM__2010,,phylodb_1.076_taxsplit.ff/phylodb_13039.fa
phylodb_13040 Norovirus_Hu__GII.4__C2035__HCMC-VNM__2010,,phylodb_1.076_taxsplit.ff/phylodb_13040.fa
phylodb_13041 Norovirus_Hu__GII.4__C2418__HCMC-VNM__2010,,phylodb_1.076_taxsplit.ff/phylodb_13041.fa
phylodb_13042 Norovirus_Hu__GII.4__C39__Bonaberi__2009__Cameroon,,phylodb_1.076_taxsplit.ff/phylodb_13042.fa
phylodb_13043 Norovirus_Hu__GII.4__C43__Bonaberi__2009__Cameroon,,phylodb_1.076_taxsplit.ff/phylodb_13043.fa
phylodb_13044 Norovirus_Hu__GII.4__C53__Bonaberi__2009__Cameroon,,phylodb_1.076_taxsplit.ff/phylodb_13044.fa
phylodb_13054 Norovirus_Hu__GII.4__CGMH29__2010__TW,,phylodb_1.076_taxsplit.ff/phylodb_13054.fa
phylodb_13055 Norovirus_Hu__GII.4__CGMH30__2010__TW,,phylodb_1.076_taxsplit.ff/phylodb_13055.fa
phylodb_13056 Norovirus_Hu__GII.4__CGMH31__2010__TW,,phylodb_1.076_taxsplit.ff/phylodb_13056.fa
phylodb_13057 Norovirus_Hu__GII.4__CGMH32__2010__TW,,phylodb_1.076_taxsplit.ff/phylodb_13057.fa
phylodb_13058 Norovirus_Hu__GII.4__CGMH33__2010__TW,,phylodb_1.076_taxsplit.ff/phylodb_13058.fa
phylodb_13060 Norovirus_Hu__GII.4__CGMH35__2011__TW,,phylodb_1.076_taxsplit.ff/phylodb_13060.fa
phylodb_13061 Norovirus_Hu__GII.4__CHDC2094__1974__US,,phylodb_1.076_taxsplit.ff/phylodb_13061.fa
phylodb_13062 Norovirus_Hu__GII.4__CHDC3967__1988__US,,phylodb_1.076_taxsplit.ff/phylodb_13062.fa
phylodb_13063 Norovirus_Hu__GII.4__CHDC4108__1987__US,,phylodb_1.076_taxsplit.ff/phylodb_13063.fa
phylodb_13064 Norovirus_Hu__GII.4__CHDC4871__1977__US,,phylodb_1.076_taxsplit.ff/phylodb_13064.fa
phylodb_13065 Norovirus_Hu__GII.4__CHDC5191__1974__US,,phylodb_1.076_taxsplit.ff/phylodb_13065.fa
phylodb_13066 Norovirus_Hu__GII.4__CHDC5191__1974__USA,,phylodb_1.076_taxsplit.ff/phylodb_13066.fa
phylodb_13067 Norovirus_Hu__GII.4__CMH106__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13067.fa
phylodb_13068 Norovirus_Hu__GII.4__CMH107__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13068.fa
phylodb_13069 Norovirus_Hu__GII.4__CMH108__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13069.fa
phylodb_13070 Norovirus_Hu__GII.4__CMH111__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13070.fa
phylodb_13071 Norovirus_Hu__GII.4__CMH115__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13071.fa
phylodb_13072 Norovirus_Hu__GII.4__CMH116__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13072.fa
phylodb_13073 Norovirus_Hu__GII.4__CMH117__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13073.fa
phylodb_13074 Norovirus_Hu__GII.4__CMH121__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13074.fa
phylodb_13075 Norovirus_Hu__GII.4__CMH122__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13075.fa
phylodb_13076 Norovirus_Hu__GII.4__CMH123__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13076.fa
phylodb_13077 Norovirus_Hu__GII.4__CMH125__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13077.fa
phylodb_13078 Norovirus_Hu__GII.4__CMH127__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13078.fa
phylodb_13079 Norovirus_Hu__GII.4__CMH128__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13079.fa
phylodb_13080 Norovirus_Hu__GII.4__CMH130__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13080.fa
phylodb_13081 Norovirus_Hu__GII.4__CMH133__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13081.fa
phylodb_13082 Norovirus_Hu__GII.4__CMH136__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13082.fa
phylodb_13083 Norovirus_Hu__GII.4__CMH139__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13083.fa
phylodb_13084 Norovirus_Hu__GII.4__CMH141__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13084.fa
phylodb_13085 Norovirus_Hu__GII.4__CMH149__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13085.fa
phylodb_13086 Norovirus_Hu__GII.4__CMH151__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13086.fa
phylodb_13087 Norovirus_Hu__GII.4__CMH156__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13087.fa
phylodb_13088 Norovirus_Hu__GII.4__CMH69__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13088.fa
phylodb_13089 Norovirus_Hu__GII.4__CMH70__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13089.fa
phylodb_13090 Norovirus_Hu__GII.4__CMH74__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13090.fa
phylodb_13091 Norovirus_Hu__GII.4__CMH9__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13091.fa
phylodb_13092 Norovirus_Hu__GII.4__CMH91__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13092.fa
phylodb_13093 Norovirus_Hu__GII.4__CMH97__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13093.fa
phylodb_13094 Norovirus_Hu__GII.4__CMH98__2006__THA,,phylodb_1.076_taxsplit.ff/phylodb_13094.fa
phylodb_13095 Norovirus_Hu__GII.4__CQ0707__2009__China,,phylodb_1.076_taxsplit.ff/phylodb_13095.fa
phylodb_13096 Norovirus_Hu__GII.4__CQ1046__2008__China,,phylodb_1.076_taxsplit.ff/phylodb_13096.fa
phylodb_13097 Norovirus_Hu__GII.4__Caringbah__NSW409G__2011__AU,,phylodb_1.076_taxsplit.ff/phylodb_13097.fa
phylodb_13098 Norovirus_Hu__GII.4__Changhua__12-CG-2-4__2012__TW,,phylodb_1.076_taxsplit.ff/phylodb_13098.fa
phylodb_13099 Norovirus_Hu__GII.4__Chungnam(01-066)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13099.fa
phylodb_13100 Norovirus_Hu__GII.4__Chungnam(01-078)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13100.fa
phylodb_13101 Norovirus_Hu__GII.4__Chungnam(01-100)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13101.fa
phylodb_13102 Norovirus_Hu__GII.4__Chungnam(01-121)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13102.fa
phylodb_13103 Norovirus_Hu__GII.4__Chungnam(01-151)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13103.fa
phylodb_13104 Norovirus_Hu__GII.4__Chungnam(01-154)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13104.fa
phylodb_13105 Norovirus_Hu__GII.4__Chungnam(02-046)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13105.fa
phylodb_13106 Norovirus_Hu__GII.4__Chungnam(02-046)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13106.fa
phylodb_13107 Norovirus_Hu__GII.4__Chungnam(02-069)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13107.fa
phylodb_13108 Norovirus_Hu__GII.4__Chungnam(02-098)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13108.fa
phylodb_13109 Norovirus_Hu__GII.4__Chungnam(03-014)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13109.fa
phylodb_13110 Norovirus_Hu__GII.4__Chungnam(03-056)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13110.fa
phylodb_13111 Norovirus_Hu__GII.4__Chungnam(03-065)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13111.fa
phylodb_13112 Norovirus_Hu__GII.4__Chungnam(03-066)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13112.fa
phylodb_13113 Norovirus_Hu__GII.4__Chungnam(03-070)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13113.fa
phylodb_13114 Norovirus_Hu__GII.4__Chungnam(03-091)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13114.fa
phylodb_13115 Norovirus_Hu__GII.4__Chungnam(03-178)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13115.fa
phylodb_13116 Norovirus_Hu__GII.4__Chungnam(04-026)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13116.fa
phylodb_13117 Norovirus_Hu__GII.4__Chungnam(04-097)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13117.fa
phylodb_13118 Norovirus_Hu__GII.4__Chungnam(05-084)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13118.fa
phylodb_13119 Norovirus_Hu__GII.4__Chungnam(06-067)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13119.fa
phylodb_13120 Norovirus_Hu__GII.4__Chungnam(06-082)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13120.fa
phylodb_13121 Norovirus_Hu__GII.4__Chungnam(06-117)__2010__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13121.fa
phylodb_13122 Norovirus_Hu__GII.4__Chungnam(07-075)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13122.fa
phylodb_13123 Norovirus_Hu__GII.4__Chungnam(1-32)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13123.fa
phylodb_13124 Norovirus_Hu__GII.4__Chungnam(10-70)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13124.fa
phylodb_13125 Norovirus_Hu__GII.4__Chungnam(10-88)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13125.fa
phylodb_13126 Norovirus_Hu__GII.4__Chungnam(11-100)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13126.fa
phylodb_13127 Norovirus_Hu__GII.4__Chungnam(11-104)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13127.fa
phylodb_13128 Norovirus_Hu__GII.4__Chungnam(11-91)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13128.fa
phylodb_13129 Norovirus_Hu__GII.4__Chungnam(11-94)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13129.fa
phylodb_13130 Norovirus_Hu__GII.4__Chungnam(12-001)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13130.fa
phylodb_13131 Norovirus_Hu__GII.4__Chungnam(12-041)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13131.fa
phylodb_13132 Norovirus_Hu__GII.4__Chungnam(12-048)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13132.fa
phylodb_13133 Norovirus_Hu__GII.4__Chungnam(12-107)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13133.fa
phylodb_13134 Norovirus_Hu__GII.4__Chungnam(12-139)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13134.fa
phylodb_13135 Norovirus_Hu__GII.4__Chungnam(12-148)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13135.fa
phylodb_13136 Norovirus_Hu__GII.4__Chungnam(12-167)__2009__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13136.fa
phylodb_13137 Norovirus_Hu__GII.4__Chungnam(12-170)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13137.fa
phylodb_13138 Norovirus_Hu__GII.4__Chungnam(12-176)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13138.fa
phylodb_13139 Norovirus_Hu__GII.4__Chungnam(12-77)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13139.fa
phylodb_13140 Norovirus_Hu__GII.4__Chungnam(4-29)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13140.fa
phylodb_13141 Norovirus_Hu__GII.4__Chungnam(6-85)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13141.fa
phylodb_13142 Norovirus_Hu__GII.4__Chungnam(9-34)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13142.fa
phylodb_13143 Norovirus_Hu__GII.4__Chungnam(out-ag5)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13143.fa
phylodb_13144 Norovirus_Hu__GII.4__Chungnam(out-as6)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13144.fa
phylodb_13145 Norovirus_Hu__GII.4__Chungnam(out-br1)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13145.fa
phylodb_13146 Norovirus_Hu__GII.4__Chungnam(out-br15)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13146.fa
phylodb_13147 Norovirus_Hu__GII.4__Chungnam(out-br17)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13147.fa
phylodb_13148 Norovirus_Hu__GII.4__Chungnam(out-br25)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13148.fa
phylodb_13149 Norovirus_Hu__GII.4__Chungnam(out-ns9)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13149.fa
phylodb_13150 Norovirus_Hu__GII.4__Chungnam(out-sc8)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13150.fa
phylodb_13151 Norovirus_Hu__GII.4__Chungnam(out-sc9)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13151.fa
phylodb_13152 Norovirus_Hu__GII.4__Chungnam(out-ss13)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13152.fa
phylodb_13153 Norovirus_Hu__GII.4__Chungnam(out-ss20)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13153.fa
phylodb_13154 Norovirus_Hu__GII.4__Chungnam(out-ss23)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13154.fa
phylodb_13155 Norovirus_Hu__GII.4__Chungnam(out-ss33)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13155.fa
phylodb_13156 Norovirus_Hu__GII.4__Chungnam(out-ss38)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13156.fa
phylodb_13157 Norovirus_Hu__GII.4__Chungnam(out-ssh1)__2008__Kor,,phylodb_1.076_taxsplit.ff/phylodb_13157.fa
phylodb_13158 Norovirus_Hu__GII.4__Cuernavaca__50318__2007__MEX,,phylodb_1.076_taxsplit.ff/phylodb_13158.fa
phylodb_13159 Norovirus_Hu__GII.4__Cuernavaca__50320__2007__MEX,,phylodb_1.076_taxsplit.ff/phylodb_13159.fa
phylodb_13160 Norovirus_Hu__GII.4__Cuernavaca__7366__2008__MEX,,phylodb_1.076_taxsplit.ff/phylodb_13160.fa
phylodb_13161 Norovirus_Hu__GII.4__Cuernavaca__7366v4__2008__MEX,,phylodb_1.076_taxsplit.ff/phylodb_13161.fa
phylodb_13162 Norovirus_Hu__GII.4__Cuernavaca__8030__2008__MEX,,phylodb_1.076_taxsplit.ff/phylodb_13162.fa
phylodb_13163 Norovirus_Hu__GII.4__Cuernavaca__8034__2008__MEX,,phylodb_1.076_taxsplit.ff/phylodb_13163.fa
phylodb_13164 Norovirus_Hu__GII.4__D__GBR__2010,,phylodb_1.076_taxsplit.ff/phylodb_13164.fa
phylodb_13165 Norovirus_Hu__GII.4__D03-2006__Munich__2006,,phylodb_1.076_taxsplit.ff/phylodb_13165.fa
phylodb_13166 Norovirus_Hu__GII.4__DenHaag54__2006__NL,,phylodb_1.076_taxsplit.ff/phylodb_13166.fa
phylodb_13167 Norovirus_Hu__GII.4__DenHaag89__2006__NL,,phylodb_1.076_taxsplit.ff/phylodb_13167.fa
phylodb_13168 Norovirus_Hu__GII.4__Dhaka100__2004__BGD,,phylodb_1.076_taxsplit.ff/phylodb_13168.fa
phylodb_13169 Norovirus_Hu__GII.4__Dhaka58__2004__BGD,,phylodb_1.076_taxsplit.ff/phylodb_13169.fa
phylodb_13170 Norovirus_Hu__GII.4__Dhaka8__2004__BGD,,phylodb_1.076_taxsplit.ff/phylodb_13170.fa
phylodb_13171 Norovirus_Hu__GII.4__Dijon__E872__2002__FRA,,phylodb_1.076_taxsplit.ff/phylodb_13171.fa
phylodb_13172 Norovirus_Hu__GII.4__DilwichHill203D__04O__AU,,phylodb_1.076_taxsplit.ff/phylodb_13172.fa
phylodb_13173 Norovirus_Hu__GII.4__Dongen46__2006__NL,,phylodb_1.076_taxsplit.ff/phylodb_13173.fa
phylodb_13174 Norovirus_Hu__GII.4__Doonside__NSW536I__2011__AU,,phylodb_1.076_taxsplit.ff/phylodb_13174.fa
phylodb_13175 Norovirus_Hu__GII.4__DulwichHill190I__04O__AU,,phylodb_1.076_taxsplit.ff/phylodb_13175.fa
phylodb_13176 Norovirus_Hu__GII.4__DulwichHill194M__04O__AU,,phylodb_1.076_taxsplit.ff/phylodb_13176.fa
phylodb_13177 Norovirus_Hu__GII.4__DulwichHill197P__04O__AU,,phylodb_1.076_taxsplit.ff/phylodb_13177.fa
phylodb_13178 Norovirus_Hu__GII.4__E__GBR__2010,,phylodb_1.076_taxsplit.ff/phylodb_13178.fa
phylodb_13179 Norovirus_Hu__GII.4__E03-2006__Munich__2006,,phylodb_1.076_taxsplit.ff/phylodb_13179.fa
phylodb_13180 Norovirus_Hu__GII.4__F03-2006__Munich__2006,,phylodb_1.076_taxsplit.ff/phylodb_13180.fa
phylodb_13181 Norovirus_Hu__GII.4__Farmington_Hills__2004__USA,,phylodb_1.076_taxsplit.ff/phylodb_13181.fa
phylodb_13182 Norovirus_Hu__GII.4__G03-2006__Munich__2006,,phylodb_1.076_taxsplit.ff/phylodb_13182.fa
phylodb_13183 Norovirus_Hu__GII.4__GE14__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13183.fa
phylodb_13184 Norovirus_Hu__GII.4__GE28__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13184.fa
phylodb_13185 Norovirus_Hu__GII.4__GE3__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13185.fa
phylodb_13186 Norovirus_Hu__GII.4__GE31__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13186.fa
phylodb_13187 Norovirus_Hu__GII.4__GE44__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13187.fa
phylodb_13188 Norovirus_Hu__GII.4__GE8__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13188.fa
phylodb_13189 Norovirus_Hu__GII.4__GE9__IRN,,phylodb_1.076_taxsplit.ff/phylodb_13189.fa
phylodb_13190 Norovirus_Hu__GII.4__GZ2010-L26__Guangzhou__CHN__2010,,phylodb_1.076_taxsplit.ff/phylodb_13190.fa
phylodb_13191 Norovirus_Hu__GII.4__GZ2010-L32__Guangzhou__CHN__2010,,phylodb_1.076_taxsplit.ff/phylodb_13191.fa
phylodb_13192 Norovirus_Hu__GII.4__GZ2010-L87__Guangzhou__CHN__2011,,phylodb_1.076_taxsplit.ff/phylodb_13192.fa
phylodb_13193 Norovirus_Hu__GII.4__GZ2010-L88__Guangzhou__CHN__2011,,phylodb_1.076_taxsplit.ff/phylodb_13193.fa
phylodb_13194 Norovirus_Hu__GII.4__GZ2010-L91__Guangzhou__CHN__2011,,phylodb_1.076_taxsplit.ff/phylodb_13194.fa
phylodb_13195 Norovirus_Hu__GII.4__Guangdong__372__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13195.fa
phylodb_13196 Norovirus_Hu__GII.4__Guangdong__385__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13196.fa
phylodb_13197 Norovirus_Hu__GII.4__Guangdong__389__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13197.fa
phylodb_13198 Norovirus_Hu__GII.4__Guangdong__403__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13198.fa
phylodb_13199 Norovirus_Hu__GII.4__Guangdong__408__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13199.fa
phylodb_13200 Norovirus_Hu__GII.4__Guangzhou__GZ2010-L88__CHN__2011,,phylodb_1.076_taxsplit.ff/phylodb_13200.fa
phylodb_13201 Norovirus_Hu__GII.4__Guangzhou__GZ2010-L91__CHN__2011,,phylodb_1.076_taxsplit.ff/phylodb_13201.fa
phylodb_13202 Norovirus_Hu__GII.4__GuizhouCDC239__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13202.fa
phylodb_13203 Norovirus_Hu__GII.4__GuizhouCDC292__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13203.fa
phylodb_13204 Norovirus_Hu__GII.4__GuizhouCDC300__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13204.fa
phylodb_13205 Norovirus_Hu__GII.4__GuizhouCDC312__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13205.fa
phylodb_13206 Norovirus_Hu__GII.4__GuizhouCDC351__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13206.fa
phylodb_13207 Norovirus_Hu__GII.4__GuizhouCDC390__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13207.fa
phylodb_13208 Norovirus_Hu__GII.4__GuizhouCDC403__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13208.fa
phylodb_13209 Norovirus_Hu__GII.4__GuizhouCDC415__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13209.fa
phylodb_13210 Norovirus_Hu__GII.4__GuizhouCDC425__Guizhou__2010__CNA,,phylodb_1.076_taxsplit.ff/phylodb_13210.fa
phylodb_13211 Norovirus_Hu__GII.4__H12-2006__Munich__2006,,phylodb_1.076_taxsplit.ff/phylodb_13211.fa
phylodb_13212 Norovirus_Hu__GII.4__HK__CU09N10__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13212.fa
phylodb_13213 Norovirus_Hu__GII.4__HK__CU09N11__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13213.fa
phylodb_13214 Norovirus_Hu__GII.4__HK__CU09N12__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13214.fa
phylodb_13215 Norovirus_Hu__GII.4__HK__CU09N24__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13215.fa
phylodb_13216 Norovirus_Hu__GII.4__HK__CU09N4__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13216.fa
phylodb_13217 Norovirus_Hu__GII.4__HK__CU09N5__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13217.fa
phylodb_13218 Norovirus_Hu__GII.4__HK__CU09N6__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13218.fa
phylodb_13219 Norovirus_Hu__GII.4__HK__CU09N7__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13219.fa
phylodb_13220 Norovirus_Hu__GII.4__HK__CU09N8__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13220.fa
phylodb_13221 Norovirus_Hu__GII.4__HK__CU09N9__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13221.fa
phylodb_13222 Norovirus_Hu__GII.4__HK__CU09S42__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13222.fa
phylodb_13223 Norovirus_Hu__GII.4__HK__CU09T10__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13223.fa
phylodb_13224 Norovirus_Hu__GII.4__HK__CU09T12__2009__CHN,,phylodb_1.076_taxsplit.ff/phylodb_13224.fa
phylodb_13225 Norovirus_Hu__GII.4__HME-407__2005__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13225.fa
phylodb_13226 Norovirus_Hu__GII.4__HME-417__2005__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13226.fa
phylodb_13227 Norovirus_Hu__GII.4__HME-434__2005__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13227.fa
phylodb_13228 Norovirus_Hu__GII.4__HME-465__2005__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13228.fa
phylodb_13229 Norovirus_Hu__GII.4__HME-467__2005__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13229.fa
phylodb_13230 Norovirus_Hu__GII.4__HME-618__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13230.fa
phylodb_13231 Norovirus_Hu__GII.4__HME-620__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13231.fa
phylodb_13232 Norovirus_Hu__GII.4__HME-622__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13232.fa
phylodb_13233 Norovirus_Hu__GII.4__HME-624__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13233.fa
phylodb_13234 Norovirus_Hu__GII.4__HME-627__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13234.fa
phylodb_13235 Norovirus_Hu__GII.4__HME-631__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13235.fa
phylodb_13236 Norovirus_Hu__GII.4__HME-633__2006__TWN,,phylodb_1.076_taxsplit.ff/phylodb_13236.fa
phylodb_13237 Norovirus_Hu__GII.4__HS191__2004__USA,,phylodb_1.076_taxsplit.ff/phylodb_13237.fa
